CDODefId,CDOName,FieldID,FieldName,IsList,IsPrimaryKey,IsCandidateKey,IsForeignKey,FKCDODefId,FKTableName,FKFieldName,DataType,Precision,Scale,
1048,BillOfProcess,689963273,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1048,BillOfProcess,9779,IconId,False,False,False,False,0,,,4,10,0,
1048,BillOfProcess,9780,IsFrozen,False,False,False,False,0,,,-7,0,0,
1048,BillOfProcess,9781,Revision,False,False,False,False,0,,,12,15,0,
1048,BillOfProcess,9782,Status,False,False,False,False,0,,,4,1,0,
1048,BillOfProcess,9783,WIPMsgDefMgrId,False,False,False,True,418,WIPMsgDefMgr,WIPMsgDefMgrId,1,16,0,
1048,BillOfProcess,9776,BillOfProcessBaseId,False,False,False,True,1047,BillOfProcessBase,BillOfProcessBaseId,1,16,0,
1048,BillOfProcess,9778,Description,False,False,False,False,0,,,12,255,0,
1048,BillOfProcess,9777,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1048,BillOfProcess,9771,CDOTypeId,False,False,False,False,0,,,4,10,0,
1048,BillOfProcess,9772,BillOfProcessId,False,True,False,False,0,,,1,16,0,
1048,BillOfProcess,9773,ChangeCount,False,False,False,False,0,,,4,10,0,
1048,BillOfProcess,9774,ECO,False,False,False,False,0,,,12,30,0,
1048,BillOfProcess,9775,Notes,False,False,False,False,0,,,12,2000,0,
1048,BillOfProcess,16737,FilterTags,False,False,False,False,0,,,-10,10000,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,1048,BillOfProcess,BillOfProcessId,1,16,0,
1049,BillOfProcessOverride,9787,BillOfProcessId,True,False,False,True,1048,BillOfProcess,BillOfProcessId,1,16,0,
1040,DataPointQueryParam,9686,ParameterExpression,False,False,False,False,0,,,12,255,0,
1040,DataPointQueryParam,9680,CDOTypeId,False,False,False,False,0,,,4,10,0,
1040,DataPointQueryParam,9681,DataPointQueryParamId,False,True,False,False,0,,,1,16,0,
1040,DataPointQueryParam,9682,ChangeCount,False,False,False,False,0,,,4,10,0,
1040,DataPointQueryParam,9683,ObjectDataPointId,False,False,False,True,989,DataPoint,DataPointId,1,16,0,
1040,DataPointQueryParam,9684,IsFrozen,False,False,False,False,0,,,-7,0,0,
1040,DataPointQueryParam,9685,ParameterName,False,False,False,False,0,,,12,30,0,
1040,DataPointQueryParam,15713,ExportImportKey,False,False,False,False,0,,,12,36,0,
1041,CurrentStatusClearanceWorkStns,9694,CurrentStatusId,False,True,False,False,0,,,1,16,0,
1041,CurrentStatusClearanceWorkStns,9695,FieldId,False,False,False,False,0,,,4,0,0,
1041,CurrentStatusClearanceWorkStns,9696,Sequence,False,False,False,False,0,,,4,0,0,
1041,CurrentStatusClearanceWorkStns,9697,ClearanceWorkstationsId,True,False,False,True,293,ResourceDef,ResourceId,1,16,0,
1042,RevisionedObjectGroup,689963271,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1042,RevisionedObjectGroup,9712,Notes,False,False,False,False,0,,,12,2000,0,
1042,RevisionedObjectGroup,9709,IsFrozen,False,False,False,False,0,,,-7,0,0,
1042,RevisionedObjectGroup,9711,RevisionedObjectGroupName,False,False,False,False,0,,,12,30,0,
1042,RevisionedObjectGroup,9703,CDOTypeId,False,False,False,False,0,,,4,10,0,
1042,RevisionedObjectGroup,9704,ChangeCount,False,False,False,False,0,,,4,0,0,
1042,RevisionedObjectGroup,9705,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1042,RevisionedObjectGroup,9706,Description,False,False,False,False,0,,,12,255,0,
1042,RevisionedObjectGroup,9707,EntryType,False,False,False,False,0,,,12,30,0,
1042,RevisionedObjectGroup,9708,IconId,False,False,False,False,0,,,4,0,0,
1042,RevisionedObjectGroup,9710,RevisionedObjectGroupId,False,True,False,False,0,,,1,16,0,
1042,RevisionedObjectGroup,16735,FilterTags,False,False,False,False,0,,,-10,10000,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,1042,RevisionedObjectGroup,RevisionedObjectGroupId,1,16,0,
1043,RevisionedObjectGroupEntries,9713,InstanceId,True,False,False,True,1042,RevisionedObjectGroup,RevisionedObjectGroupId,1,16,0,
1044,RevisionedObjectGroupGroups,9717,InstanceId,True,False,False,True,1042,RevisionedObjectGroup,RevisionedObjectGroupId,1,16,0,
1043,RevisionedObjectGroupEntries,9713,InstanceId,False,True,False,False,0,,,1,16,0,
1043,RevisionedObjectGroupEntries,9714,FieldId,False,False,False,False,0,,,4,0,0,
1043,RevisionedObjectGroupEntries,9715,Sequence,False,False,False,False,0,,,4,0,0,
1043,RevisionedObjectGroupEntries,9716,EntriesId,True,False,False,True,0,,,1,16,0,
1044,RevisionedObjectGroupGroups,9717,InstanceId,False,True,False,False,0,,,1,16,0,
1044,RevisionedObjectGroupGroups,9718,FieldId,False,False,False,False,0,,,4,0,0,
1044,RevisionedObjectGroupGroups,9719,Sequence,False,False,False,False,0,,,4,0,0,
1044,RevisionedObjectGroupGroups,9720,GroupsId,True,False,False,True,1042,RevisionedObjectGroup,RevisionedObjectGroupId,1,16,0,
1045,ModelingESigReq,689963272,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1045,ModelingESigReq,9743,FreezeRequirementId,False,False,False,True,921,ESigRequirement,ESigRequirementId,1,16,0,
1045,ModelingESigReq,9734,Notes,False,False,False,False,0,,,12,2000,0,
1045,ModelingESigReq,9735,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1045,ModelingESigReq,9736,Description,False,False,False,False,0,,,12,255,0,
1045,ModelingESigReq,9737,IconId,False,False,False,False,0,,,4,10,0,
1045,ModelingESigReq,9738,IsFrozen,False,False,False,False,0,,,-7,0,0,
1045,ModelingESigReq,9739,ModelingESigReqName,False,False,False,False,0,,,12,30,0,
1045,ModelingESigReq,9740,CreateRequirementId,False,False,False,True,921,ESigRequirement,ESigRequirementId,1,16,0,
1045,ModelingESigReq,9732,ModelingESigReqId,False,True,False,False,0,,,1,16,0,
1045,ModelingESigReq,9742,DeleteRequirementId,False,False,False,True,921,ESigRequirement,ESigRequirementId,1,16,0,
1045,ModelingESigReq,9731,CDOTypeId,False,False,False,False,0,,,4,10,0,
1045,ModelingESigReq,9744,CreateReqClearInherit,False,False,False,False,0,,,-7,0,0,
1045,ModelingESigReq,9745,DeleteReqClearInherit,False,False,False,False,0,,,-7,0,0,
1045,ModelingESigReq,9746,UpdateReqClearInherit,False,False,False,False,0,,,-7,0,0,
1045,ModelingESigReq,9747,FreezeReqClearInherit,False,False,False,False,0,,,-7,0,0,
1045,ModelingESigReq,9741,UpdateRequirementId,False,False,False,True,921,ESigRequirement,ESigRequirementId,1,16,0,
1045,ModelingESigReq,9733,ChangeCount,False,False,False,False,0,,,4,10,0,
1045,ModelingESigReq,16736,FilterTags,False,False,False,False,0,,,-10,10000,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,1045,ModelingESigReq,ModelingESigReqId,1,16,0,
928,ReleaseReason,689963238,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
928,ReleaseReason,16715,FilterTags,False,False,False,False,0,,,-10,10000,0,
928,ReleaseReason,8668,Description,False,False,False,False,0,,,12,255,0,
928,ReleaseReason,8669,IconId,False,False,False,False,0,,,4,10,0,
928,ReleaseReason,8670,IsFrozen,False,False,False,False,0,,,-7,0,0,
928,ReleaseReason,8671,ReleaseReasonName,False,False,False,False,0,,,12,30,0,
928,ReleaseReason,8665,ChangeCount,False,False,False,False,0,,,4,10,0,
928,ReleaseReason,8667,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
928,ReleaseReason,8666,Notes,False,False,False,False,0,,,12,2000,0,
928,ReleaseReason,8663,CDOTypeId,False,False,False,False,0,,,4,10,0,
928,ReleaseReason,8664,ReleaseReasonId,False,True,False,False,0,,,1,16,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,928,ReleaseReason,ReleaseReasonId,1,16,0,
1047,BillOfProcessBase,9768,IconId,False,False,False,False,0,,,4,10,0,
1047,BillOfProcessBase,9765,CDOTypeId,False,False,False,False,0,,,4,10,0,
1047,BillOfProcessBase,9767,ChangeCount,False,False,False,False,0,,,4,10,0,
1047,BillOfProcessBase,9769,RevOfRcdId,False,False,False,True,1048,BillOfProcess,BillOfProcessId,1,16,0,
1047,BillOfProcessBase,9770,BillOfProcessName,False,False,False,False,0,,,12,40,0,
1047,BillOfProcessBase,9766,BillOfProcessBaseId,False,True,False,False,0,,,1,16,0,
1037,ImportContents,9620,ImportContentsId,False,True,False,False,0,,,4,16,0,
1037,ImportContents,9631,ImportData,False,False,False,False,0,,,-10,0,0,
1037,ImportContents,9621,ImportSetHeaderId,False,False,False,False,0,,,4,0,0,
1037,ImportContents,9622,ObjectInstanceId,False,False,False,True,0,,,1,16,0,
1037,ImportContents,9623,ObjectTypeId,False,False,False,False,0,,,4,0,0,
1037,ImportContents,9624,ObjectTypeName,False,False,False,False,0,,,12,32,0,
1037,ImportContents,9625,ObjectName,False,False,False,False,0,,,12,255,0,
1037,ImportContents,9626,ObjectRevision,False,False,False,False,0,,,12,30,0,
1037,ImportContents,9627,ObjectIsROR,False,False,False,False,0,,,-7,0,0,
1037,ImportContents,9628,ImportSequence,False,False,False,False,0,,,4,0,0,
1037,ImportContents,9630,ObjectIsModified,False,False,False,False,0,,,-7,0,0,
1037,ImportContents,9629,ObjectAlreadyExists,False,False,False,False,0,,,-7,0,0,
1049,BillOfProcessOverride,689965880,ES_ToolPlanMatrixId,False,False,False,True,689963156,ES_ToolPlanMatrix,ES_ToolPlanMatrixId,1,16,0,
1049,BillOfProcessOverride,9789,BillOfProcessOverrideName,False,False,False,False,0,,,12,1000,0,
1049,BillOfProcessOverride,9784,CDOTypeId,False,False,False,False,0,,,4,10,0,
1049,BillOfProcessOverride,9785,BillOfProcessOverrideId,False,True,False,False,0,,,1,16,0,
1049,BillOfProcessOverride,9786,ChangeCount,False,False,False,False,0,,,4,10,0,
1049,BillOfProcessOverride,9788,IsFrozen,False,False,False,False,0,,,-7,0,0,
1049,BillOfProcessOverride,9790,DocumentSetId,False,False,False,True,274,DocumentSet,DocumentSetId,1,16,0,
1049,BillOfProcessOverride,9795,ResourceGroupId,False,False,False,True,592,ResourceGroup,ResourceGroupId,1,16,0,
1049,BillOfProcessOverride,9799,TrainingReqGroupId,False,False,False,True,971,TrainingRequirementGroup,TrainingRequirementGroupId,1,16,0,
1049,BillOfProcessOverride,15889,ExportImportKey,False,False,False,False,0,,,12,36,0,
1049,BillOfProcessOverride,9802,ElectronicProcedureBaseId,False,False,False,True,0,,,1,16,0,
1049,BillOfProcessOverride,9803,RecipeFileBaseId,False,False,False,True,0,,,1,16,0,
1049,BillOfProcessOverride,9804,SetupBaseId,False,False,False,True,0,,,1,16,0,
1049,BillOfProcessOverride,9816,SpecBaseId,False,False,False,True,0,,,1,16,0,
1049,BillOfProcessOverride,9791,ElectronicProcedureId,False,False,False,True,983,ElectronicProcedure,ElectronicProcedureId,1,16,0,
1049,BillOfProcessOverride,9794,RecipeFileId,False,False,False,True,353,Document,DocumentId,1,16,0,
1049,BillOfProcessOverride,9796,SetupId,False,False,False,True,358,Setup,SetupId,1,16,0,
1049,BillOfProcessOverride,9797,SpecId,False,False,False,True,361,Spec,SpecId,1,16,0,
1698,EndTimerTxnMap,16372,ParentId,True,False,False,True,1049,BillOfProcessOverride,BillOfProcessOverrideId,1,16,0,
1699,StartTimerTxnMap,16380,ParentId,True,False,False,True,1049,BillOfProcessOverride,BillOfProcessOverrideId,1,16,0,
411,TxnMap,3431,SpecId,True,False,False,True,1049,BillOfProcessOverride,BillOfProcessOverrideId,1,16,0,
1050,BillOfProcessOverrideTxnMap,9805,BillOfProcessOverrideId,False,True,False,False,0,,,1,16,0,
1050,BillOfProcessOverrideTxnMap,9806,FieldId,False,False,False,False,0,,,4,0,0,
1050,BillOfProcessOverrideTxnMap,9807,Sequence,False,False,False,False,0,,,4,0,0,
1050,BillOfProcessOverrideTxnMap,9808,TxnMapId,False,False,False,True,0,,,1,16,0,
1053,TimerEvent,9866,LockGUID,False,False,False,False,0,,,12,100,0,
1056,Computation,689963274,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1056,Computation,14043,DisplayLimits,False,False,False,False,0,,,-7,0,0,
1056,Computation,14044,IsLimitOverrideAllowed,False,False,False,False,0,,,-7,0,0,
1056,Computation,14045,LowerLimit,False,False,False,False,0,,,12,255,0,
1056,Computation,14046,UpperLimit,False,False,False,False,0,,,12,255,0,
1056,Computation,9883,ResultDataType,False,False,False,False,0,,,4,0,0,
1056,Computation,9876,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1056,Computation,9872,CDOTypeId,False,False,False,False,0,,,4,10,0,
1056,Computation,9873,ComputationId,False,True,False,False,0,,,1,16,0,
1056,Computation,9875,Notes,False,False,False,False,0,,,12,2000,0,
1056,Computation,9877,Description,False,False,False,False,0,,,12,255,0,
1056,Computation,9878,IconId,False,False,False,False,0,,,4,10,0,
1056,Computation,9879,IsFrozen,False,False,False,False,0,,,-7,0,0,
1056,Computation,9880,ComputationName,False,False,False,False,0,,,12,40,0,
1056,Computation,9881,ComputationExpression,False,False,False,False,0,,,12,4000,0,
1056,Computation,9882,ResultName,False,False,False,False,0,,,12,40,0,
1056,Computation,9874,ChangeCount,False,False,False,False,0,,,4,10,0,
1056,Computation,16738,FilterTags,False,False,False,False,0,,,-10,10000,0,
1056,Computation,16209,MapToContainerAttribute,False,False,False,False,0,,,-7,0,0,
1056,Computation,16210,AttributeName,False,False,False,False,0,,,12,255,0,
1056,Computation,17605,RoundingRule,False,False,False,False,0,,,4,0,0,
1056,Computation,17548,DecimalScale,False,False,False,False,0,,,4,0,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,1056,Computation,ComputationId,1,16,0,
1057,ComputationParamSpec,9887,ParentId,True,False,False,True,1056,Computation,ComputationId,1,16,0,
1057,ComputationParamSpec,9886,ChangeCount,False,False,False,False,0,,,4,10,0,
1057,ComputationParamSpec,9888,IsFrozen,False,False,False,False,0,,,-7,0,0,
1057,ComputationParamSpec,9889,ComputationParamSpecName,False,False,False,False,0,,,12,40,0,
1057,ComputationParamSpec,9890,DataType,False,False,False,False,0,,,4,0,0,
1057,ComputationParamSpec,9891,DefaultValue,False,False,False,False,0,,,12,255,0,
1057,ComputationParamSpec,9885,ComputationParamSpecId,False,True,False,False,0,,,1,16,0,
1057,ComputationParamSpec,9884,CDOTypeId,False,False,False,False,0,,,4,10,0,
1057,ComputationParamSpec,15896,ExportImportKey,False,False,False,False,0,,,12,36,0,
1058,UserConstant,689963275,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1058,UserConstant,9895,Notes,False,False,False,False,0,,,12,2000,0,
1058,UserConstant,9892,CDOTypeId,False,False,False,False,0,,,4,10,0,
1058,UserConstant,9904,DataType,False,False,False,False,0,,,4,0,0,
1058,UserConstant,9894,ChangeCount,False,False,False,False,0,,,4,10,0,
1058,UserConstant,9896,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1058,UserConstant,9897,Description,False,False,False,False,0,,,12,255,0,
1058,UserConstant,9898,IconId,False,False,False,False,0,,,4,10,0,
1058,UserConstant,9899,IsFrozen,False,False,False,False,0,,,-7,0,0,
1058,UserConstant,9900,UserConstantName,False,False,False,False,0,,,12,30,0,
1058,UserConstant,9901,UnresolvedValue,False,False,False,False,0,,,12,2000,0,
1058,UserConstant,9902,VariableExpression,False,False,False,False,0,,,12,2000,0,
1058,UserConstant,9893,UserConstantId,False,True,False,False,0,,,1,16,0,
1058,UserConstant,9903,VariableUsage,False,False,False,False,0,,,4,1,0,
1058,UserConstant,16739,FilterTags,False,False,False,False,0,,,-10,10000,0,
1685,ModelingInstanceLock,15992,ParentId,True,False,False,True,1058,UserConstant,UserConstantId,1,16,0,
1046,ModelingESigHistoryDetail,9748,CDOTypeId,False,False,False,False,0,,,4,10,0,
1046,ModelingESigHistoryDetail,9749,ModelingESigHistoryDetailId,False,True,False,False,0,,,1,16,0,
1046,ModelingESigHistoryDetail,9750,ChangeCount,False,False,False,False,0,,,4,10,0,
1046,ModelingESigHistoryDetail,9751,ParentId,False,False,False,True,0,,,1,16,0,
1046,ModelingESigHistoryDetail,9754,CosignerRoleId,False,False,False,True,914,RoleDef,RoleId,1,16,0,
1046,ModelingESigHistoryDetail,9752,IsFrozen,False,False,False,False,0,,,-7,0,0,
1046,ModelingESigHistoryDetail,9755,CosignReasonId,False,False,False,True,919,ESigCosignReason,ESigCosignReasonId,1,16,0,
1046,ModelingESigHistoryDetail,9756,MeaningId,False,False,False,True,913,ESigMeaning,ESigMeaningId,1,16,0,
1046,ModelingESigHistoryDetail,9757,SignerFullName,False,False,False,False,0,,,12,255,0,
1046,ModelingESigHistoryDetail,9758,SignerRoleId,False,False,False,True,914,RoleDef,RoleId,1,16,0,
1046,ModelingESigHistoryDetail,9760,VerificationMethod,False,False,False,False,0,,,4,0,0,
1046,ModelingESigHistoryDetail,9753,CosignerFullName,False,False,False,False,0,,,12,255,0,
1046,ModelingESigHistoryDetail,12397,Comments,False,False,False,False,0,,,12,255,0,
1046,ModelingESigHistoryDetail,15884,ExportImportKey,False,False,False,False,0,,,12,36,0,
1030,ModelingAuditTrail,689966008,IntegrationTxnId,False,False,False,True,0,,,1,16,0,
1030,ModelingAuditTrail,9536,ObjectTypeId,False,False,False,False,0,,,4,0,0,
1030,ModelingAuditTrail,9537,ObjectTypeName,False,False,False,False,0,,,12,32,0,
1030,ModelingAuditTrail,9538,ObjectDisplayName,False,False,False,False,0,,,12,500,0,
1030,ModelingAuditTrail,9533,TxnId,False,False,False,True,0,,,1,16,0,
1030,ModelingAuditTrail,9535,ObjectInstanceId,False,False,False,False,0,,,12,30,0,
1030,ModelingAuditTrail,9528,ModelingAuditTrailId,False,True,False,False,0,,,1,16,0,
1030,ModelingAuditTrail,9529,CDOTypeId,False,False,False,False,0,,,4,10,0,
1030,ModelingAuditTrail,9530,ChangeCount,False,False,False,False,0,,,4,10,0,
1030,ModelingAuditTrail,9531,ModelingAuditTrailHeaderId,False,False,False,True,1031,ModelingAuditTrailHeader,ModelingAuditTrailHeaderId,1,16,0,
1030,ModelingAuditTrail,9532,HistoryId,False,False,False,True,0,,,1,16,0,
1030,ModelingAuditTrail,9534,AuditTrailInfo,False,False,False,False,0,,,-10,0,0,
1030,ModelingAuditTrail,15736,ExportImportKey,False,False,False,False,0,,,12,36,0,
1019,AssignedMaintReq,689963270,SetupAccessId,False,False,False,True,679477448,A_SetupAccess,SetupAccessRefId,1,16,0,
1019,AssignedMaintReq,15692,ExportImportKey,False,False,False,False,0,,,12,36,0,
1019,AssignedMaintReq,9431,AssignedMaintReqId,False,True,False,False,0,,,1,16,0,
1019,AssignedMaintReq,9432,CDOTypeId,False,False,False,False,0,,,4,10,0,
1019,AssignedMaintReq,9433,ParentId,False,False,False,True,0,,,1,16,0,
1019,AssignedMaintReq,9434,ChangeCount,False,False,False,False,0,,,4,10,0,
1019,AssignedMaintReq,9435,MaintenanceReqId,False,False,False,True,1016,MaintenanceReq,MaintenanceReqId,1,16,0,
1019,AssignedMaintReq,9436,IsFrozen,False,False,False,False,0,,,-7,0,0,
1019,AssignedMaintReq,9438,ChangeHistoryId,False,False,False,True,369,ChangeStatus,ChangeStatusId,1,16,0,
1019,AssignedMaintReq,9437,ActivationDate,False,False,False,False,0,,,93,0,0,
1019,AssignedMaintReq,13226,ActivationDateGMT,False,False,False,False,0,,,93,0,0,
1046,ModelingESigHistoryDetail,9751,ParentId,True,False,False,True,1019,AssignedMaintReq,AssignedMaintReqId,1,16,0,
1018,MaintenanceStatus,9420,AssignedMaintReqId,True,False,False,True,1019,AssignedMaintReq,AssignedMaintReqId,1,16,0,
1022,CompleteMaintenanceHistory,689965967,IntegrationTxnId,False,False,False,True,0,,,1,16,0,
1022,CompleteMaintenanceHistory,9463,HistoryId,False,False,False,True,0,,,1,16,0,
1022,CompleteMaintenanceHistory,9465,ResetAll,False,False,False,False,0,,,-7,0,0,
1022,CompleteMaintenanceHistory,9459,CompleteMaintenanceHistoryId,False,True,False,False,0,,,1,16,0,
1022,CompleteMaintenanceHistory,9461,ChangeCount,False,False,False,False,0,,,4,10,0,
1022,CompleteMaintenanceHistory,9460,CDOTypeId,False,False,False,False,0,,,4,10,0,
1022,CompleteMaintenanceHistory,9504,ForceMaintenance,False,False,False,False,0,,,-7,0,0,
1022,CompleteMaintenanceHistory,9462,HistoryMainlineId,False,False,False,True,483,HistoryMainline,HistoryMainlineId,1,16,0,
1022,CompleteMaintenanceHistory,9464,TxnId,False,False,False,True,0,,,1,16,0,
1022,CompleteMaintenanceHistory,15820,ExportImportKey,False,False,False,False,0,,,12,36,0,
1023,CompleteMaintenanceHistoryHist,9466,CompleteMaintenanceHistoryId,True,False,False,True,1022,CompleteMaintenanceHistory,CompleteMaintenanceHistoryId,1,16,0,
1023,CompleteMaintenanceHistoryHist,9466,CompleteMaintenanceHistoryId,False,True,False,False,0,,,1,16,0,
1023,CompleteMaintenanceHistoryHist,9467,FieldId,False,False,False,False,0,,,4,0,0,
1023,CompleteMaintenanceHistoryHist,9468,Sequence,False,False,False,False,0,,,4,0,0,
1023,CompleteMaintenanceHistoryHist,9469,HistoryDetailsId,True,False,False,True,1024,CompleteMaintHistoryDetails,CompleteMaintHistoryDetailsId,1,16,0,
1024,CompleteMaintHistoryDetails,679477905,JobId,False,False,False,True,679477557,A_Job,JobId,1,16,0,
1024,CompleteMaintHistoryDetails,679477904,MaintenanceCompleted,False,False,False,False,0,,,-7,0,0,
1024,CompleteMaintHistoryDetails,689965968,IntegrationTxnId,False,False,False,True,0,,,1,16,0,
1024,CompleteMaintHistoryDetails,9472,ChangeCount,False,False,False,False,0,,,4,10,0,
1024,CompleteMaintHistoryDetails,9471,CDOTypeId,False,False,False,False,0,,,4,10,0,
1024,CompleteMaintHistoryDetails,9473,CompleteMaintenanceHistoryId,False,False,False,True,1022,CompleteMaintenanceHistory,CompleteMaintenanceHistoryId,1,16,0,
1024,CompleteMaintHistoryDetails,9474,HistoryId,False,False,False,True,0,,,1,16,0,
1024,CompleteMaintHistoryDetails,9475,TxnId,False,False,False,True,0,,,1,16,0,
1024,CompleteMaintHistoryDetails,9476,MaintenanceReqId,False,False,False,True,1016,MaintenanceReq,MaintenanceReqId,1,16,0,
1024,CompleteMaintHistoryDetails,9477,DataCollectionDefId,False,False,False,True,352,DataCollectionDef,DataCollectionDefId,1,16,0,
1024,CompleteMaintHistoryDetails,9478,DocumentSetId,False,False,False,True,274,DocumentSet,DocumentSetId,1,16,0,
1024,CompleteMaintHistoryDetails,9470,CompleteMaintHistoryDetailsId,False,True,False,False,0,,,1,16,0,
1024,CompleteMaintHistoryDetails,9515,LastThruputQty2Limit,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9516,ScheduleDateLimit,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9517,ScheduleDateWarning,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9518,LastDateWarning,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9519,LastDateDue,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9520,LastDateLimit,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9512,LastThruputQtyLimit,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9514,ScheduleDate,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,9513,LastThruputQty2Warning,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9505,ThruputQty,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9506,UOMId,False,False,False,True,349,UOM,UOMId,1,16,0,
1024,CompleteMaintHistoryDetails,9507,ThruputQty2,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9508,LastThruputQtyDue,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9509,UOM2Id,False,False,False,True,349,UOM,UOMId,1,16,0,
1024,CompleteMaintHistoryDetails,9510,LastThruputQtyWarning,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,9511,LastThruputQty2Due,False,False,False,False,0,,,8,0,0,
1024,CompleteMaintHistoryDetails,13370,Comments,False,False,False,False,0,,,12,255,0,
1024,CompleteMaintHistoryDetails,15754,ExportImportKey,False,False,False,False,0,,,12,36,0,
1024,CompleteMaintHistoryDetails,13234,LastDateDueGMT,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,13231,ScheduleDateGMT,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,13233,ScheduleDateWarningGMT,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,13235,LastDateLimitGMT,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,13236,LastDateWarningGMT,False,False,False,False,0,,,93,0,0,
1024,CompleteMaintHistoryDetails,13232,ScheduleDateLimitGMT,False,False,False,False,0,,,93,0,0,
679477665,A_CompleteMaintHistoryDetailsC,679484128,CompleteMaintHistoryDetailsId,True,False,False,True,1024,CompleteMaintHistoryDetails,CompleteMaintHistoryDetailsId,1,16,0,
1026,MaintReqDueEmailTarget,9490,MaintenanceReqId,False,True,False,False,0,,,1,16,0,
1026,MaintReqDueEmailTarget,9491,FieldId,False,False,False,False,0,,,4,0,0,
1026,MaintReqDueEmailTarget,9492,Sequence,False,False,False,False,0,,,4,0,0,
1026,MaintReqDueEmailTarget,9495,DueEmailTargetId,True,False,False,True,288,NotificationTarget,NotificationTargetId,1,16,0,
1027,MaintReqPastDueEmailTarget,9496,MaintenanceReqId,False,True,False,False,0,,,1,16,0,
1027,MaintReqPastDueEmailTarget,9497,FieldId,False,False,False,False,0,,,4,0,0,
1027,MaintReqPastDueEmailTarget,9498,Sequence,False,False,False,False,0,,,4,0,0,
1027,MaintReqPastDueEmailTarget,9499,PastDueEmailTargetId,True,False,False,True,288,NotificationTarget,NotificationTargetId,1,16,0,
1039,ExportImportLog,9643,ExportImportLogId,False,True,False,False,0,,,4,16,0,
1039,ExportImportLog,9644,ExportImportHeaderId,False,False,False,False,0,,,4,0,0,
1039,ExportImportLog,9645,ExportImportDetailId,False,False,False,False,0,,,4,0,0,
1039,ExportImportLog,9646,ProcessDate,False,False,False,False,0,,,93,0,0,
1039,ExportImportLog,9647,ProcessDateGMT,False,False,False,False,0,,,93,0,0,
1039,ExportImportLog,9648,Status,False,False,False,False,0,,,4,0,0,
1039,ExportImportLog,9649,ImportedObjectId,False,False,False,True,0,,,1,16,0,
1039,ExportImportLog,9650,CompletionMessage,False,False,False,False,0,,,12,2000,0,
1029,MaintenanceStatusRI,9521,InstanceId,False,True,False,False,0,,,1,16,0,
1029,MaintenanceStatusRI,9522,Sequence,False,False,False,False,0,,,4,0,0,
1029,MaintenanceStatusRI,9524,TransactionHistory,False,False,False,False,0,,,-4,0,0,
1029,MaintenanceStatusRI,9523,TxnId,False,False,False,True,0,,,1,16,0,
1038,ExportImportDetail,9640,ExportImportSequence,False,False,False,False,0,,,4,0,0,
1038,ExportImportDetail,9642,ExportData,False,False,False,False,0,,,-10,0,0,
1038,ExportImportDetail,9641,Status,False,False,False,False,0,,,4,0,0,
